order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method
100266,2026-02-24,C01246,Customer 1246,Central,India,Electronics,Laptop,2,1029.87,0.091,Debit Card
100267,2026-03-30,C02890,Customer 2890,North,India,Home & Kitchen,Air Fryer,2,102.44,0.154,Credit Card
100268,2025-09-12,C00681,Customer 681,West,India,Electronics,Smartwatch,3,178.75,0.05,Net Banking
100269,2024-09-21,C01877,Customer 1877,North,India,Electronics,Laptop,2,903.03,0.132,Net Banking
100270,2024-09-26,C00475,Customer 475,South,India,Electronics,Wireless Headphones,1,76.11,0.113,Credit Card
100271,2024-12-01,C03277,Customer 3277,West,India,Electronics,Wireless Headphones,1,79.84,0.137,Net Banking
100272,2024-11-28,C02623,Customer 2623,West,India,Electronics,Bluetooth Speaker,2,77.35,0.0,UPI
100273,2025-04-11,C00387,Customer 387,North,India,Electronics,Smartphone,1,629.82,0.001,UPI
100274,2026-03-04,C01870,Customer 1870,North,India,Clothing,Sneakers,3,78.11,0.015,Debit Card
100275,2025-05-23,C02755,Customer 2755,West,India,Clothing,Jeans,3,65.3,0.174,Net Banking
100276,2025-09-23,C03227,Customer 3227,North,India,Home & Kitchen,Air Fryer,3,133.79,0.057,UPI
100277,2024-09-29,C00249,Customer 249,South,India,Home & Kitchen,Table Lamp,2,44.93,0.035,UPI
100278,2025-11-14,C01964,Customer 1964,North,India,Clothing,Jeans,1,56.18,0.093,UPI
100279,2025-03-02,C01159,Customer 1159,North,India,Sports,Yoga Mat,3,33.33,0.213,Credit Card
100280,2024-11-18,C00418,Customer 418,West,India,Sports,Dumbbells,1,62.4,0.062,Debit Card
100281,2025-02-04,C00272,Customer 272,North,India,Electronics,Laptop,2,952.72,0.063,Wallet
100282,2024-12-28,C01269,Customer 1269,East,India,Electronics,Smartphone,1,613.07,0.152,Credit Card
100283,2024-12-22,C01395,Customer 1395,West,India,Electronics,Laptop,5,866.09,0.113,UPI
100284,2025-05-10,C01188,Customer 1188,North,India,Electronics,Wireless Headphones,2,84.23,0.099,UPI
100285,2026-04-02,C02324,Customer 2324,East,India,Clothing,Jeans,5,67.06,0.074,Net Banking
100286,2024-10-25,C01608,Customer 1608,South,India,Home & Kitchen,Table Lamp,5,45.84,0.115,Debit Card
100287,2026-07-29,C00253,Customer 253,West,India,Electronics,Laptop,1,919.27,0.0,UPI
100288,2025-12-01,C01490,Customer 1490,West,India,Home & Kitchen,Vacuum Cleaner,3,219.6,0.114,Net Banking
100289,2025-07-22,C00143,Customer 143,West,India,Clothing,Jeans,2,56.26,0.03,Credit Card
100290,2024-09-21,C00324,Customer 324,South,India,Electronics,Wireless Headphones,2,78.85,0.179,Credit Card
100291,2026-05-23,C01130,Customer 1130,West,India,Sports,Running Shoes,2,98.09,0.157,UPI
100292,2026-01-16,C01693,Customer 1693,East,India,Electronics,Bluetooth Speaker,1,79.34,0.141,Debit Card
100293,2024-10-30,C02900,Customer 2900,South,India,Books,Data Science Book,2,36.57,0.208,UPI
100294,2025-02-14,C02319,Customer 2319,North,India,Electronics,Smartphone,2,743.28,0.245,Debit Card
100295,2024-11-02,C02199,Customer 2199,North,India,Sports,Yoga Mat,1,30.32,0.099,Credit Card
100296,2025-10-15,C00064,Customer 64,South,India,Books,Business Book,2,24.4,0.101,Credit Card
100297,2025-09-20,C02472,Customer 2472,South,India,Books,Fiction Book,1,15.3,0.139,Credit Card
100298,2025-04-10,C00098,Customer 98,Central,India,Sports,Tennis Racket,3,112.18,0.133,
100299,2025-12-20,C00950,Customer 950,Central,India,Sports,Tennis Racket,1,90.5,0.0,UPI
100300,2025-01-14,C02160,Customer 2160,North,India,Clothing,T-Shirt,1,27.44,0.084,Debit Card
100301,2024-10-07,C03173,Customer 3173,Central,India,Sports,Football,1,32.44,0.049,Debit Card
100302,2026-05-06,C02014,Customer 2014,West,India,Electronics,Smartphone,4,668.81,0.121,Credit Card
100303,2025-05-27,C02641,Customer 2641,East,India,Clothing,Backpack,3,51.48,0.123,Credit Card
100304,2025-07-19,C02326,Customer 2326,Central,India,Clothing,Jeans,1,51.82,0.1,Wallet
100305,2025-03-07,C00233,Customer 233,West,India,Sports,Running Shoes,1,84.44,0.06,Debit Card
100306,2026-01-21,C02415,Customer 2415,East,India,Home & Kitchen,Cookware Set,2,165.17,0.069,Net Banking
100307,2025-08-13,C01171,Customer 1171,North,India,Home & Kitchen,Coffee Maker,5,84.21,0.2,Debit Card
100308,2025-06-18,C02951,Customer 2951,South,India,Clothing,Jacket,1,111.11,0.0,Wallet
100309,2024-12-22,C02740,Customer 2740,Central,India,Electronics,Laptop,3,944.94,0.266,UPI
100310,2024-10-14,C01533,Customer 1533,North,India,Electronics,Laptop,2,878.11,0.202,Credit Card
100311,2025-12-19,C03126,Customer 3126,North,India,Home & Kitchen,Air Fryer,2,108.1,0.09,UPI
100312,2026-07-21,C02605,Customer 2605,South,India,Home & Kitchen,Vacuum Cleaner,1,218.09,0.135,UPI
100313,2025-05-31,C01868,Customer 1868,East,India,Electronics,Wireless Headphones,1,90.59,0.093,UPI
100314,2025-10-25,C00579,Customer 579,South,India,Home & Kitchen,Air Fryer,2,116.45,0.09,UPI
100315,2026-02-28,C00203,Customer 203,Central,India,Home & Kitchen,Coffee Maker,2,89.73,0.074,UPI
100316,2024-10-30,C00009,Customer 9,South,India,Home & Kitchen,Vacuum Cleaner,2,188.77,0.062,Credit Card
100317,2025-07-21,C01297,Customer 1297,Central,India,Home & Kitchen,Coffee Maker,1,83.64,0.138,Debit Card
100318,2026-07-13,C00615,Customer 615,East,India,Clothing,T-Shirt,1,26.31,0.051,UPI
100319,2025-09-15,C00696,Customer 696,East,India,Home & Kitchen,Coffee Maker,3,81.57,0.102,UPI
100320,2026-04-10,C02542,Customer 2542,North,India,Books,Data Science Book,1,41.86,0.077,Debit Card
100321,2024-12-07,C02602,Customer 2602,South,India,Books,Self Help Book,1,22.45,0.207,Net Banking
100322,2026-02-01,C03143,Customer 3143,Central,India,Home & Kitchen,Coffee Maker,1,85.54,0.159,Net Banking
100323,2025-08-19,C01406,Customer 1406,West,India,Home & Kitchen,Table Lamp,2,44.63,0.058,Net Banking
100324,2025-12-15,C00354,Customer 354,South,India,Clothing,Backpack,2,53.79,0.171,Debit Card
100325,2025-02-03,C00424,Customer 424,Central,India,Sports,Tennis Racket,2,108.42,0.121,Debit Card
100326,2025-08-10,C01560,Customer 1560,West,India,Clothing,Jacket,2,107.94,0.16,Credit Card
100327,2025-09-28,C02749,Customer 2749,North,India,Sports,Yoga Mat,2,26.27,0.152,Net Banking
100328,2026-07-15,C02004,Customer 2004,East,India,Clothing,T-Shirt,1,23.7,0.02,Credit Card
100329,2025-12-01,C00554,Customer 554,West,India,Clothing,Sneakers,2,88.92,0.131,UPI
100330,2025-06-29,C03114,Customer 3114,West,India,Home & Kitchen,Vacuum Cleaner,2,205.99,0.096,Wallet
100331,2025-01-25,C03053,Customer 3053,North,India,Sports,Football,1,36.5,0.206,Credit Card
100332,2026-03-01,C00761,Customer 761,North,India,Electronics,Wireless Headphones,1,81.55,0.048,UPI
100333,2025-06-23,C02959,Customer 2959,South,India,Clothing,Backpack,1,58.07,0.139,Credit Card
100334,2026-06-02,C02296,Customer 2296,South,India,Sports,Football,1,32.34,0.033,Credit Card
100335,2026-06-22,C00947,Customer 947,North,India,Electronics,Laptop,1,896.32,0.219,UPI
100336,2025-11-20,C02924,Customer 2924,East,India,Clothing,Jacket,4,112.47,0.131,Debit Card
100337,2026-07-10,C02318,Customer 2318,East,India,Electronics,Laptop,1,978.46,0.071,Credit Card
100338,2025-08-20,C00232,Customer 232,North,India,Clothing,Jeans,3,54.53,0.179,Debit Card
100339,2024-10-16,C01346,Customer 1346,East,India,Electronics,Laptop,1,829.11,0.197,UPI
100340,2024-12-20,C00760,Customer 760,North,India,Books,Business Book,1,30.43,0.122,Credit Card
100341,2025-03-28,C01746,Customer 1746,South,India,Electronics,Laptop,2,837.79,0.089,UPI
100342,2026-01-14,C00474,Customer 474,West,India,Books,Data Science Book,1,37.51,0.036,Credit Card
100343,2025-05-11,C01193,Customer 1193,Central,India,Sports,Yoga Mat,5,31.65,0.044,Net Banking
100344,2025-05-16,C02485,Customer 2485,South,India,Clothing,T-Shirt,2,25.29,0.029,Debit Card
100345,2025-08-17,C00962,Customer 962,Central,India,Sports,Running Shoes,3,100.94,0.162,UPI
100346,2026-09-02,C01014,Customer 1014,Central,India,Sports,Football,1,38.62,0.165,Credit Card
100347,2026-03-20,C01473,Customer 1473,East,India,Books,Fiction Book,1,19.77,0.039,Wallet
100348,2026-07-27,C00242,Customer 242,Central,India,Electronics,Laptop,3,882.66,0.167,Net Banking
100349,2026-05-17,C02386,Customer 2386,South,India,Clothing,T-Shirt,1,25.38,0.082,UPI
100350,2025-03-26,C00327,Customer 327,North,India,Electronics,Smartwatch,1,202.76,0.067,Debit Card
100351,2025-06-04,C03474,Customer 3474,West,India,Clothing,Sneakers,3,89.84,0.125,Debit Card
100352,2025-10-31,C02399,Customer 2399,East,India,Electronics,Smartphone,1,669.13,0.094,UPI
100353,2025-01-10,C01829,Customer 1829,South,India,Clothing,Sneakers,2,74.22,0.0,UPI
100354,2025-02-09,C02033,Customer 2033,North,India,Clothing,Backpack,4,56.62,0.079,Credit Card
100355,2026-08-23,C01055,Customer 1055,North,India,Home & Kitchen,Table Lamp,2,50.19,0.022,Net Banking
100356,2026-01-07,C01165,Customer 1165,North,India,Clothing,Jeans,1,65.3,0.002,Credit Card
100357,2026-01-20,C02898,Customer 2898,North,India,Sports,Running Shoes,4,94.44,0.063,Debit Card
100358,2026-08-19,C03200,Customer 3200,Central,India,Sports,Football,4,36.9,0.093,UPI
100359,2025-11-18,C00550,Customer 550,South,India,Home & Kitchen,Table Lamp,2,42.13,0.024,UPI
100360,2024-11-01,C00092,Customer 92,West,India,Clothing,Sneakers,3,93.15,0.102,Credit Card
100361,2025-12-31,C01385,Customer 1385,North,India,Books,Data Science Book,3,38.94,0.103,Credit Card
100362,2025-04-07,C00816,Customer 816,South,India,Electronics,Laptop,2,944.37,0.137,Debit Card
100363,2025-01-22,C02653,Customer 2653,Central,India,Electronics,Wireless Headphones,1,85.28,0.088,Wallet
100364,2025-11-29,C01923,Customer 1923,North,India,Electronics,Wireless Headphones,1,79.29,0.139,Wallet
100365,2026-08-24,C00877,Customer 877,South,India,Clothing,T-Shirt,1,22.43,0.143,UPI
100366,2024-11-14,C03325,Customer 3325,West,India,Home & Kitchen,Vacuum Cleaner,1,234.4,0.013,Credit Card
100367,2025-11-10,C00569,Customer 569,North,India,Sports,Yoga Mat,1,32.17,0.196,UPI
100368,2025-12-05,C03095,Customer 3095,North,India,Clothing,Jacket,1,108.92,0.167,UPI
100369,2025-10-29,C02778,Customer 2778,Central,India,Home & Kitchen,Coffee Maker,1,91.33,0.083,Wallet
100370,2026-04-25,C02551,Customer 2551,South,India,Books,Data Science Book,2,38.64,0.046,UPI
100371,2025-06-01,C03321,Customer 3321,West,India,Sports,Yoga Mat,1,29.22,0.146,UPI
100372,2025-08-25,C01680,Customer 1680,North,India,Electronics,Wireless Headphones,5,87.56,0.061,Wallet
100373,2026-03-26,C01411,Customer 1411,North,India,Home & Kitchen,Table Lamp,2,48.36,0.04,Credit Card
100374,2024-12-25,C01526,Customer 1526,South,India,Home & Kitchen,Coffee Maker,4,93.77,0.08,Credit Card
100375,2024-09-18,C00919,Customer 919,West,India,Electronics,Smartphone,1,552.61,0.166,UPI
100376,2025-05-25,C02484,Customer 2484,South,India,Electronics,Smartphone,1,636.55,0.18,Debit Card
100377,2026-02-13,C01480,Customer 1480,Central,India,Books,Business Book,3,24.97,0.202,Credit Card
100378,2025-01-07,C02373,Customer 2373,West,India,Home & Kitchen,Coffee Maker,2,98.61,0.086,Debit Card
100379,2026-05-05,C00570,Customer 570,East,India,Home & Kitchen,Vacuum Cleaner,1,195.0,0.091,Debit Card
100380,2026-06-18,C01384,Customer 1384,South,India,Clothing,Backpack,3,50.56,0.091,Credit Card
100381,2025-01-04,C02577,Customer 2577,East,India,Clothing,Jacket,2,124.88,0.064,Debit Card
100382,2025-10-24,C03075,Customer 3075,West,India,Books,Data Science Book,4,47.47,0.063,Credit Card
100383,2026-08-24,C03434,Customer 3434,North,India,Sports,Dumbbells,2,68.74,0.076,Wallet
100384,2026-02-23,C02838,Customer 2838,Central,India,Home & Kitchen,Table Lamp,2,51.56,0.203,Debit Card
100385,2025-11-07,C00338,Customer 338,East,India,Home & Kitchen,Table Lamp,1,39.42,0.053,Net Banking
100386,2025-10-21,C03448,Customer 3448,Central,India,Books,Business Book,1,29.72,0.112,Credit Card
100387,2025-11-29,C01787,Customer 1787,Central,India,Clothing,Jeans,1,65.39,0.133,Credit Card
100388,2026-08-20,C01384,Customer 1384,North,India,Books,Python Book,1,36.27,0.217,Debit Card
100389,2026-07-02,C02454,Customer 2454,South,India,Electronics,Smartwatch,3,171.57,0.116,Credit Card
100390,2026-08-15,C00741,Customer 741,East,India,Sports,Tennis Racket,1,93.64,0.085,Net Banking
100391,2025-10-08,C00440,Customer 440,East,India,Clothing,Jacket,3,109.92,0.046,Credit Card
100392,2025-08-26,C00708,Customer 708,West,India,Electronics,Smartwatch,5,162.69,0.051,UPI
100393,2026-01-20,C03418,Customer 3418,North,India,Clothing,T-Shirt,2,27.25,0.099,Debit Card
100394,2024-11-18,C02248,Customer 2248,East,India,Clothing,Jeans,2,67.63,0.083,Debit Card
100395,2025-11-21,C02618,Customer 2618,Central,India,Electronics,Laptop,3,958.89,0.097,Debit Card
100396,2026-02-28,C00702,Customer 702,Central,India,Home & Kitchen,Vacuum Cleaner,2,240.57,0.132,UPI
100397,2026-07-03,C03358,Customer 3358,North,India,Sports,Yoga Mat,3,30.72,0.064,Credit Card
100398,2026-01-20,C02588,Customer 2588,Central,India,Home & Kitchen,Coffee Maker,2,92.54,0.121,Wallet
100399,2025-06-13,C01655,Customer 1655,North,India,Home & Kitchen,Coffee Maker,1,76.91,0.157,UPI
100400,2025-09-11,C03317,Customer 3317,East,India,Home & Kitchen,Table Lamp,2,51.35,0.0,Credit Card
100401,2024-12-23,C01891,Customer 1891,South,India,Home & Kitchen,Cookware Set,1,128.51,0.11,Credit Card
100402,2025-01-09,C00096,Customer 96,East,India,Books,Data Science Book,2,42.24,0.179,UPI
100403,2025-11-15,C01481,Customer 1481,North,India,Sports,Football,1,36.09,0.123,Debit Card
100404,2026-05-08,C03068,Customer 3068,North,India,Electronics,Wireless Headphones,2,78.84,0.066,Credit Card
100405,2026-07-17,C02465,Customer 2465,South,India,Books,Python Book,3,35.83,0.134,Credit Card
100406,2024-11-25,C00803,Customer 803,Central,India,Sports,Football,1,38.01,0.071,Credit Card
100407,2025-09-28,C00510,Customer 510,East,India,Home & Kitchen,Coffee Maker,1,99.64,0.149,Credit Card
100408,2025-03-05,C01931,Customer 1931,West,India,Sports,Running Shoes,2,105.44,0.126,Net Banking
100409,2025-12-24,C02594,Customer 2594,West,India,Electronics,Wireless Headphones,1,74.33,0.205,Wallet
100410,2025-11-25,C00935,Customer 935,South,India,Books,Data Science Book,1,48.19,0.094,UPI
100411,2026-07-20,C02636,Customer 2636,North,India,Clothing,T-Shirt,1,27.64,0.124,Net Banking
100412,2025-08-19,C01068,Customer 1068,North,India,Clothing,Backpack,1,46.94,0.081,Credit Card
100413,2026-01-01,C01551,Customer 1551,South,India,Electronics,Wireless Headphones,1,73.23,0.106,Credit Card
100414,2026-05-14,C02884,Customer 2884,Central,India,Books,Self Help Book,2,22.05,0.053,Credit Card
100415,2024-12-23,C00293,Customer 293,South,India,Electronics,Wireless Headphones,3,77.85,0.173,UPI
100416,2026-05-16,C01019,Customer 1019,West,India,Electronics,Smartwatch,1,166.16,0.113,Credit Card
100417,2025-05-14,C03211,Customer 3211,West,India,Electronics,Bluetooth Speaker,1,65.8,0.102,Credit Card
100418,2024-12-19,C02925,Customer 2925,Central,India,Sports,Dumbbells,1,72.42,0.15,UPI
100419,2024-09-23,C03441,Customer 3441,South,India,Electronics,Smartphone,1,632.12,0.184,Wallet
100420,2025-10-26,C01114,Customer 1114,Central,India,Books,Fiction Book,2,18.49,0.225,Credit Card
100421,2024-09-25,C02717,Customer 2717,East,India,Clothing,Sneakers,2,84.88,0.054,Debit Card
100422,2024-10-25,C00811,Customer 811,East,India,Electronics,Bluetooth Speaker,1,68.44,0.138,Net Banking
100423,2024-10-17,C02943,Customer 2943,West,India,Electronics,Smartphone,2,732.95,0.153,Credit Card
100424,2026-03-26,C02657,Customer 2657,North,India,Electronics,Bluetooth Speaker,1,73.63,0.095,Net Banking
100425,2024-10-25,C02798,Customer 2798,West,India,Clothing,Jacket,3,102.44,0.065,Net Banking
100426,2025-04-25,C01044,Customer 1044,East,India,Sports,Dumbbells,1,72.6,0.165,UPI
100427,2025-06-24,C00346,Customer 346,West,India,Electronics,Bluetooth Speaker,4,80.11,0.05,Wallet
100428,2026-04-14,C00087,Customer 87,Central,India,Sports,Tennis Racket,1,90.13,0.123,UPI
100429,2026-04-26,C00218,Customer 218,East,India,Electronics,Smartphone,1,724.96,0.062,UPI
100430,2025-11-11,C00835,Customer 835,North,India,Sports,Running Shoes,1,105.29,0.103,Wallet
100431,2026-07-12,C00743,Customer 743,South,India,Books,Business Book,1,24.67,0.015,Credit Card
100432,2025-12-09,C02844,Customer 2844,Central,India,Sports,Football,2,37.17,0.043,Net Banking
100433,2026-01-17,C01514,Customer 1514,East,India,Clothing,Sneakers,2,81.72,0.001,Credit Card
100434,2026-06-08,C02169,Customer 2169,Central,India,Sports,Dumbbells,2,64.76,0.247,Credit Card
100435,2025-07-12,C02951,Customer 2951,South,India,Electronics,Smartphone,1,656.98,0.021,Debit Card
100436,2025-01-25,C01408,Customer 1408,East,India,Electronics,Smartphone,1,584.08,0.149,Credit Card
100437,2025-12-24,C01681,Customer 1681,Central,India,Electronics,Bluetooth Speaker,2,60.51,0.058,Debit Card
100438,2025-10-10,C01837,Customer 1837,West,India,Clothing,Sneakers,4,82.72,0.0,Credit Card
100439,2025-07-24,C01374,Customer 1374,South,India,Sports,Running Shoes,1,101.81,0.115,Credit Card
100440,2024-10-06,C00660,Customer 660,North,India,Clothing,Backpack,4,47.88,0.242,UPI
100441,2026-02-01,C02808,Customer 2808,Central,India,Sports,Running Shoes,5,86.34,0.057,Net Banking
100442,2026-03-12,C00924,Customer 924,West,India,Electronics,Smartwatch,1,178.6,0.201,Credit Card
100443,2024-09-19,C01017,Customer 1017,South,India,Sports,Running Shoes,4,107.37,0.208,Credit Card
100444,2025-06-12,C00296,Customer 296,East,India,Electronics,Smartphone,2,563.12,0.041,UPI
100445,2026-03-09,C02260,Customer 2260,North,India,Electronics,Smartphone,1,689.27,0.005,UPI
100446,2024-12-18,C00978,Customer 978,South,India,Clothing,Backpack,2,52.74,0.057,UPI
100447,2026-04-29,C01848,Customer 1848,North,India,Books,Python Book,2,34.02,0.16,Credit Card
100448,2025-04-19,C00911,Customer 911,North,India,Clothing,Backpack,1,58.27,0.0,Wallet
100449,2026-06-17,C03140,Customer 3140,West,India,Electronics,Wireless Headphones,1,74.87,0.127,Credit Card
100450,2026-06-16,C01529,Customer 1529,South,India,Clothing,Jacket,2,95.88,0.105,Net Banking
100451,2026-08-12,C02809,Customer 2809,West,India,Electronics,Wireless Headphones,1,73.55,0.064,Wallet
100452,2024-12-18,C02257,Customer 2257,East,India,Books,Self Help Book,4,24.85,0.073,Credit Card
100453,2025-09-26,C01471,Customer 1471,North,India,Clothing,Jacket,3,107.19,0.09,UPI
100454,2024-09-19,C01982,Customer 1982,South,India,Electronics,Smartphone,2,636.41,0.105,Net Banking
100455,2025-02-04,C01252,Customer 1252,North,India,Electronics,Wireless Headphones,2,91.11,0.19,Wallet
100456,2025-12-27,C02657,Customer 2657,West,India,Electronics,Laptop,4,831.17,0.077,UPI
100457,2025-09-15,C02794,Customer 2794,Central,India,Books,Business Book,1,26.27,0.095,UPI
100458,2025-09-26,C00940,Customer 940,West,India,Home & Kitchen,Vacuum Cleaner,3,195.64,0.134,Debit Card
100459,2025-10-20,C00237,Customer 237,West,India,Sports,Yoga Mat,2,30.47,0.046,Debit Card
100460,2025-09-22,C00617,Customer 617,Central,India,Clothing,Jeans,3,61.93,0.188,Wallet
100461,2025-09-09,C00798,Customer 798,West,India,Clothing,T-Shirt,1,28.65,0.054,Credit Card
100462,2024-09-12,C02422,Customer 2422,East,India,Electronics,Smartphone,2,623.23,0.126,Wallet
100463,2024-11-30,C01214,Customer 1214,West,India,Books,Self Help Book,3,18.93,0.085,UPI
100464,2025-09-21,C00263,Customer 263,South,India,Home & Kitchen,Table Lamp,2,47.64,0.1,UPI
100465,2026-04-30,C03067,Customer 3067,North,India,Clothing,Jeans,1,60.66,0.21,Net Banking
100466,2025-10-12,C00350,Customer 350,West,India,Clothing,Jeans,1,66.06,0.114,UPI
100467,2025-07-19,C02453,Customer 2453,West,India,Clothing,Backpack,3,52.68,0.061,Debit Card
100468,2025-06-02,C02594,Customer 2594,North,India,Books,Data Science Book,1,44.93,0.049,Credit Card
100469,2024-12-09,C00045,Customer 45,Central,India,Electronics,Laptop,3,782.14,0.169,UPI
100470,2026-05-29,C02972,Customer 2972,North,India,Clothing,Sneakers,2,89.22,0.125,Credit Card
100471,2025-07-21,C00949,Customer 949,West,India,Home & Kitchen,Coffee Maker,1,78.76,0.072,Debit Card
